英文称谓,名,中间名,姓,中文称谓,单位,部门,职务,商务地址 街道,商务地址 街道 2,商务地址 街道 3,商务地址 市/县,商务地址 省/市/自治区,商务地址 邮政编码,商务地址 国家/地区,住宅地址 街道,住宅地址 街道 2,住宅地址 街道 3,住宅地址 市/县,住宅地址 省/市/自治区,住宅地址 邮政编码,住宅地址 国家/地区,其他地址 街道,其他地址 街道 2,其他地址 街道 3,其他地址 市/县,其他地址 省/市/自治区,其他地址 邮政编码,其他地址 国家/地区,助理的电话,商务传真,商务电话,商务电话 2,回电话,车载电话,单位主要电话,住宅传真,住宅电话,住宅电话 2,ISDN,移动电话,其他传真,其他电话,寻呼机,主要电话,无绳电话,TTY/TDD 电话,电报,Internet 忙闲,办公地点,地点,电子邮件地址,电子邮件类型,电子邮件显示名称,电子邮件 2 地址,电子邮件 2 类型,电子邮件 2 显示名,电子邮件 3 地址,电子邮件 3 类型,电子邮件 3 显示名,附注,工作证号码,关键词,记帐信息,纪念日,经理姓名,类别,里程,敏感度,目录服务器,配偶,其他地址 - 邮箱,商务地址 - 邮箱,身份证编号,生日,私有,缩写,网页,性别,业余爱好,引用者,用户 1,用户 2,用户 3,用户 4,优先级,语言,帐户,职业,助理的姓名,住宅地址 - 邮箱,子女
,,,,子桐画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18621102358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,同时代画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8615221225887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,O.Gallery ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-64373052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海同祺文化艺术中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64738383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,慈艺画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-51992131 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,明畫廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64738383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,岩空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15921966102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海M艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13817726901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,纳索画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-61373437 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,比极影像,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 21 6466 9012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,523艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-52340012 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,裕华阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-68877628 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,视届艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海赵朔当代艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13817850499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,18画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-63238099*3002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,兰莉画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-64390486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,蒙田画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+8621 6298 9766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,其他画廊.上海空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 21-33532273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,金采画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-22063008 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,德加画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(021)62589820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,一醉堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-36398588 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,候台画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-021-62790993/15801871372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ADA艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,乙空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, +86 21 5466 0596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,新波画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62997126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,海邑画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86-21-33315008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,锐当代艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-36527308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,彼岸画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-60514833  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Kun Art Gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-21-62772118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,截点画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13601711661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雅巢画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62773031 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,为画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8621- 62993466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,太阳虹画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62993913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,山鱼画坊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-21-6227-1785-808、86-21-6227-1786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,麦创艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62983393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,伽一倍艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hanyan0000@yahoo.com.cn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大库画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62277458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,黄承林艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-27050407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,伯隐当代国际艺术家画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62273207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海大学美术学院99创意中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62993020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,99°艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62760482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,7艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 21 62999868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,140平方米画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021 6431 6216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,安杰当代艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-5228 6289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海东廊画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(021)64371255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海国友画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(021)62197231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海东海堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(021)62088727  62088725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海国瑞艺术机构,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-54658013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,一见斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-65861481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海油画雕塑院·富大画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62759808-8050/28746713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,当代艺展画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62272961/13012840742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,奇岗草堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700210111800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,拉斐达画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-64661260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鱼波画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62997481/ 13817806300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,家藏收画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-54048818 / 28750869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,资本画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-54952007/54952008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,缙华画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-63510043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,嘉雨画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62995231-16/62277767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,蕙园画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-64014886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,田学森艺术工作室,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-54146536/13601670645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,朱玉祥画室,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-54910992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,朱者赤视觉艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62952215/13681856777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,虹色狂飙艺术研究中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-56130977/27785526/13601983450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,名流画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-64191688-8128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,迪·画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(021)64667055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,崇雅堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-63605150 13801948597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,史丹尼艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(021)54045291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,华萃艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(021)64728273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,梵谷子画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(021)62296307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,正午文化艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-58820907，588020905，58878981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,蒙苏画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-64733015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海山水传画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62993466、021-64732593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,闲人艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02129728706，13916650797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,紫今呈艺廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-64731566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,蓝岸画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-58521653 58517920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,华雅画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13917971535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,品默画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13122383029　13122009929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东方红画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-54048818、13817866766、13818973311、13524113695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,摩艺艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62707157、13918005159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,跨越画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62179223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,望东艺集,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-54657768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,元典画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-55060198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,蕾达画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 21 6277 4131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,申地艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13585993995、158006987959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Such Gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-64660783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1918艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+8621 52286776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东亚艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 21 6321 9678 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海朵云轩(朵云画廊、飞虹画廊),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(021)63504882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,亦安画廊·上海,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(021)64338636  6439660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鼎成·原弓画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-52308366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,源画廊·上海,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-29346488 手机:13701731667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,聚画空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021－51575333、51575315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,红寨画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-52527856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,香海画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62980729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,梦纳利艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13482568819、13918180526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,井ART画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 21 5485 0700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,角度抽象画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,联系电话：64332128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海顶盛美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-54657306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大雍当代艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,parisdove@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺术＋上海,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 21 64 37 31 08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,m97画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8621 6266 1597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海虹庙艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-63511310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Gallerie Arteno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-21-62813098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,56艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-6253 3556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,筑造空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 21 5213 6309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,水墨聚焦艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62121872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,太古画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-21-63213401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Smart Gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-6299 3208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,延画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86-21-6431 8231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,谈是艺泓艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-52302981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,妙心画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64727798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺法画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 021-6256 0835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,311空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wuwenxing2003@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,思竹画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62428177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海豪派画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-55097088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,One gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02162273991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,顶层画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021－6352 0256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,陈凡画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62904725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
