英文称谓,名,中间名,姓,中文称谓,单位,部门,职务,商务地址 街道,商务地址 街道 2,商务地址 街道 3,商务地址 市/县,商务地址 省/市/自治区,商务地址 邮政编码,商务地址 国家/地区,住宅地址 街道,住宅地址 街道 2,住宅地址 街道 3,住宅地址 市/县,住宅地址 省/市/自治区,住宅地址 邮政编码,住宅地址 国家/地区,其他地址 街道,其他地址 街道 2,其他地址 街道 3,其他地址 市/县,其他地址 省/市/自治区,其他地址 邮政编码,其他地址 国家/地区,助理的电话,商务传真,商务电话,商务电话 2,回电话,车载电话,单位主要电话,住宅传真,住宅电话,住宅电话 2,ISDN,移动电话,其他传真,其他电话,寻呼机,主要电话,无绳电话,TTY/TDD 电话,电报,Internet 忙闲,办公地点,地点,电子邮件地址,电子邮件类型,电子邮件显示名称,电子邮件 2 地址,电子邮件 2 类型,电子邮件 2 显示名,电子邮件 3 地址,电子邮件 3 类型,电子邮件 3 显示名,附注,工作证号码,关键词,记帐信息,纪念日,经理姓名,类别,里程,敏感度,目录服务器,配偶,其他地址 - 邮箱,商务地址 - 邮箱,身份证编号,生日,私有,缩写,网页,性别,业余爱好,引用者,用户 1,用户 2,用户 3,用户 4,优先级,语言,帐户,职业,助理的姓名,住宅地址 - 邮箱,子女
,,,,云清艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0086-2-2876-0386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,富貴陶園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2670-3999 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,悠閒藝術中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2778-0238 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,紐約新世界藝術中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2751-4900 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,飛皇藝術中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2706-2328 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,郁芳畫廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-350-0367 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,皇家藝廊Royal Art Gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2752-5618 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,奕源庄画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886-2-2700-0803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,金枝藝術,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-7864-858 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,协民国际艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886-2-2721-2655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,形而上畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-27713236 02-27110055 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,印象画廊当代馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886-2-2705-9966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,伊通公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2507-7243 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,六號星球藝術空間,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2595-2449 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,中國豐藝術會館China Style Ltd ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2528-1177 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,千活藝術中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2523-1980 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Pethany Larsen藝坊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-8772-5005 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Gallery J. Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886-2-2781-0959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,蓉画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-3164380 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,絕版影像館,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-5611061 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,向日画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886-2-2967-3158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,土思艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886-2-2731-1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,丽品艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886-2-2707-2255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,寒舍艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886-2-3322-3833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雅林艺术公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886-6-296-1536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,梵艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-2634922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,布查国际当代艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886-2-2823-5587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北庄艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0886-2-2232-0766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东之画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886-2-2711-9502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,百艺画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886-2-2536-2120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,敦煌画廊永康店,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-23963100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,国泰世华艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886-2-2717-0988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,晴山艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886-2-2773-5155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,九十九度艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886-2-2700-3099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,形而上画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886-2-27713236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,龙门画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0886-2-8789-2798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,家画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886-2-2595-2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
