英文称谓,名,中间名,姓,中文称谓,单位,部门,职务,商务地址 街道,商务地址 街道 2,商务地址 街道 3,商务地址 市/县,商务地址 省/市/自治区,商务地址 邮政编码,商务地址 国家/地区,住宅地址 街道,住宅地址 街道 2,住宅地址 街道 3,住宅地址 市/县,住宅地址 省/市/自治区,住宅地址 邮政编码,住宅地址 国家/地区,其他地址 街道,其他地址 街道 2,其他地址 街道 3,其他地址 市/县,其他地址 省/市/自治区,其他地址 邮政编码,其他地址 国家/地区,助理的电话,商务传真,商务电话,商务电话 2,回电话,车载电话,单位主要电话,住宅传真,住宅电话,住宅电话 2,ISDN,移动电话,其他传真,其他电话,寻呼机,主要电话,无绳电话,TTY/TDD 电话,电报,Internet 忙闲,办公地点,地点,电子邮件地址,电子邮件类型,电子邮件显示名称,电子邮件 2 地址,电子邮件 2 类型,电子邮件 2 显示名,电子邮件 3 地址,电子邮件 3 类型,电子邮件 3 显示名,附注,工作证号码,关键词,记帐信息,纪念日,经理姓名,类别,里程,敏感度,目录服务器,配偶,其他地址 - 邮箱,商务地址 - 邮箱,身份证编号,生日,私有,缩写,网页,性别,业余爱好,引用者,用户 1,用户 2,用户 3,用户 4,优先级,语言,帐户,职业,助理的姓名,住宅地址 - 邮箱,子女
,,,,艺美基金画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 10 8457 4550 / 84572145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,泛空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-5978 9201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,元年画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15010023882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,墨堂国际艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18610814336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,燕京书画社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67017223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,宋堂艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18797889562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,九州兴和,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18610342805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,佳境天成·艺术品鉴研究会,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18602497654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,轩易德画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15910507011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三品艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18710114180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺术公社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13911568291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,百雅轩798艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-5762 3018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,首府堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18610615350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京艺术110空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010–69591559  13522645513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,全艺社（北京）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,（86）10 5978 9625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,左右艺术区,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-89576283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,玛吉画廊·北京,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 10 5978 9034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,天画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-84599550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,百年印象摄影画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-64381784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京空间画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+8610 51273246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三为文化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18801029901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,清风画苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13717709535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,中捷当代美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上上国际美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+18201648288 01089516958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东京画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18518281373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,品逸美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13167566207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,瀚海德画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15810015588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京水墨之韵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13699209458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三恒美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01085705647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大山艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13810411834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京弘古华艺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13910865275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,应空间 Ying Space,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 10 51273153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺博盛天,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18211182829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三尚艺术·北京,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18601348865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,积字阁画馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18600552788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,翰墨轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17094208639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,九曲兰亭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15101029608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,兰海图,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63188235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大芳画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15600759176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,圣点空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15210551798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,红砖美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84573838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,永峰华视艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18611869201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,穆德堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18701050750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,红岩轩书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13522236101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,顺当当,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15652397836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,天健画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15201421692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三影堂摄影艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64322663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,思源阁画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 15801316509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,时代美术油画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18511898341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13801158005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,哥吉娜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18811146804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京印象街艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15110071853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,敏行慧空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13311181655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,磁锤画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18500062675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,筑中艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86106273555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,新绎空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010—57626257/57626258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,宝隆艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13241091109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,红人空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13810366008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,暖山艺术机构,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18610069519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,新氧艺 O2 ART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-52476992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,蓝润国际艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136 1103 6339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,德山艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13801026598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CHAUVIN ART EXPERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3362344080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,UNIONART联合艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-59789901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,黛颂艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15313878861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,卡秋莎画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13366263263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Studiochuan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15010929122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东站画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 （0）10 84388863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,华丽之眼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  13901039748 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,香格纳画廊·北京,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8610 64323202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,汉风美林艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15810898962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,芳草地画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-59788592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,科罗德国际艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18353177901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,aye gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 10 8422 1726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,帛定画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18001203191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,清馨画馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13051477639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,新华书画院 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15652519623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京锦宝华文化交流中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13910533079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,宁空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010 59784869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,圣东方画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18606999418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,龙影廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13240921774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺术之路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15210770879 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,溢鑫画馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18612636569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,书画频道美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13581903490 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,见心会馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-59784905  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,万寿台画廊（朝鲜美术）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010—67360289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,逸品阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13552068450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,微竹堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13522946470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺泽堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18910195018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,锦画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18611955311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,睿画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15810015588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,正向艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18600113971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19612699794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,岚熙画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13391808855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,感叹号艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105762605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,漱玉楼 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13718097252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,墨文堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18801126235 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,翰宸书画馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18611754796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京合众和画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-60572374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,运掌轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13302259565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京孔庙国艺国粹馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15699977923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,诺维亚画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13501290731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,客赏斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15201495622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,水墨四季,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15801363861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京不同空间画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15810062999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,喜雪阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13488813486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,国尚文化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18921778881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,玄藏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18618178761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,山樵斋书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15801333073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,墨香如意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18941262689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,文资虚苑画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13381123998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大有斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15001246681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,荷锄馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15701250061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,峰观堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13601067733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上林苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15600647239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,朗吟轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13910266726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京泰文楼美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15010041887  15901298708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,无上堂艺廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01064316208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,正观画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13910795686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,默馆 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13910149159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,格瑞斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18611927521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,祥瑞轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15810896889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,尚义阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15910365699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,八大山画苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13146236966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,谷子地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13911004663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,尤伦斯限量艺术品,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18510622663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,建外楼下画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01085321601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,自然堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18610050798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
